ReturnID,OrderItemID,OrderID,ProductID,SellerID,ReturnedQuantity,ReturnReason,ReturnDate,ReturnCost
7875,104433,53819,3310,167,1,Poor Quality,2025-02-12,94.47
7876,104442,53823,4949,466,1,Poor Quality,2024-06-10,201.26
7877,104450,53826,3917,144,1,Damaged,2025-09-06,346.27
7878,104482,53842,3461,186,1,Damaged,2024-05-29,280.57
7879,104498,53850,804,87,1,Poor Quality,2023-06-02,268.0
7880,104508,53857,3636,84,1,Poor Quality,2024-02-07,183.36
7881,104519,53864,3843,416,1,Not as Described,2025-03-17,204.44
7882,104544,53879,4072,219,2,Changed Mind,2025-05-25,499.96
7883,104590,53899,4074,54,1,Poor Quality,2023-02-16,112.45
7884,104612,53908,3626,286,1,Not as Described,2023-03-02,294.8
7885,104613,53909,4099,343,1,Damaged,2025-04-18,110.24
7886,104620,53911,2772,7,1,Changed Mind,2023-07-25,227.97
7887,104638,53919,4473,8,1,Late Delivery,2023-08-01,137.19
7888,104657,53928,2220,186,1,Not as Described,2024-11-29,277.99
7889,104663,53931,4145,172,1,Wrong Item,2023-03-20,318.73
7890,104669,53934,528,238,1,Damaged,2024-04-04,180.34
7891,104674,53938,3470,458,1,Poor Quality,2023-01-14,160.39
7892,104676,53939,1000,391,1,Damaged,2024-11-09,286.57
7893,104678,53940,4103,410,1,Not as Described,2024-06-17,237.8
7894,104700,53951,3553,170,1,Wrong Item,2025-07-05,135.05
7895,104707,53954,3236,23,1,Late Delivery,2025-07-18,208.02
7896,104725,53962,3936,87,1,Changed Mind,2023-02-21,138.33
7897,104734,53965,1603,410,1,Damaged,2024-10-22,144.04
7898,104743,53969,3098,221,1,Damaged,2023-12-07,81.46
7899,104747,53970,1274,419,1,Changed Mind,2025-09-20,306.99
7900,104750,53972,4457,100,2,Wrong Item,2023-08-04,675.45
7901,104752,53972,4962,392,1,Wrong Item,2023-08-22,236.74
7902,104761,53977,2296,153,1,Not as Described,2024-02-10,185.7
7903,104762,53978,4612,85,1,Damaged,2025-09-06,208.16
7904,104769,53983,2280,263,1,Poor Quality,2025-11-10,340.28
7905,104786,53989,2367,195,1,Not as Described,2023-02-08,349.51
7906,104797,53995,534,261,1,Changed Mind,2025-02-18,300.73
7907,104804,53998,2159,138,1,Changed Mind,2023-04-09,95.5
7908,104813,54002,738,293,1,Not as Described,2024-08-22,134.0
7909,104814,54002,3892,282,1,Changed Mind,2024-08-12,152.48
7910,104822,54005,883,171,1,Poor Quality,2023-10-15,260.68
7911,104826,54006,1653,368,2,Poor Quality,2024-04-09,396.69
7912,104830,54009,4444,289,1,Wrong Item,2025-12-27,147.67
7913,104831,54009,4306,70,1,Wrong Item,2026-01-19,302.34
7914,104840,54012,2203,308,1,Not as Described,2023-02-21,302.84
7915,104853,54017,1094,317,1,Not as Described,2025-05-15,189.01
7916,104856,54018,3568,18,1,Not as Described,2025-01-07,101.27
7917,104857,54019,3370,117,1,Poor Quality,2024-09-21,328.66
7918,104864,54024,1418,364,1,Wrong Item,2023-06-01,304.11
7919,104881,54032,1088,150,1,Poor Quality,2023-12-29,326.04
7920,104899,54042,3652,116,1,Late Delivery,2024-04-18,121.46
7921,104901,54044,4993,373,1,Poor Quality,2025-10-23,203.25
7922,104916,54053,1443,114,1,Wrong Item,2024-05-02,298.82
7923,104921,54055,3672,410,1,Poor Quality,2024-10-28,83.18
7924,104925,54057,458,345,3,Damaged,2023-10-30,603.58
7925,104929,54058,4540,466,1,Poor Quality,2024-08-17,250.49
7926,104936,54062,2100,344,1,Poor Quality,2025-05-08,286.07
7927,104945,54064,2053,46,1,Poor Quality,2024-07-15,100.79
7928,104948,54067,4846,102,1,Poor Quality,2024-08-16,248.32
7929,104960,54073,2003,186,1,Poor Quality,2023-03-25,148.75
7930,104966,54075,3408,128,1,Wrong Item,2023-12-14,230.72
7931,104969,54078,4769,297,1,Late Delivery,2023-10-17,131.3
7932,104985,54088,399,157,1,Changed Mind,2024-05-31,238.61
7933,104996,54093,4439,81,3,Late Delivery,2025-11-05,312.52
7934,105004,54097,4875,36,2,Not as Described,2023-06-12,295.07
7935,105008,54100,3933,138,1,Changed Mind,2024-01-05,195.37
7936,105031,54109,1734,390,1,Damaged,2025-10-16,238.11
7937,105041,54116,2420,111,1,Late Delivery,2023-02-27,341.98
7938,105061,54130,2792,46,1,Late Delivery,2025-09-02,123.27
7939,105062,54130,1254,469,1,Not as Described,2025-08-25,199.8
7940,105064,54130,3379,104,1,Not as Described,2025-09-06,158.48
7941,105078,54138,1583,31,1,Wrong Item,2024-07-14,242.07
7942,105100,54150,3018,29,1,Not as Described,2025-10-23,166.8
7943,105131,54166,4762,421,1,Wrong Item,2024-02-11,286.82
7944,105156,54180,3213,215,1,Poor Quality,2024-11-02,274.84
7945,105160,54182,2144,355,1,Poor Quality,2025-02-21,164.32
7946,105166,54185,2499,180,1,Wrong Item,2024-08-07,343.76
7947,105200,54202,3396,400,1,Poor Quality,2023-07-17,228.47
7948,105214,54212,2092,74,1,Poor Quality,2024-06-07,88.7
7949,105215,54212,1989,48,1,Poor Quality,2024-06-04,235.83
7950,105222,54216,4159,96,1,Late Delivery,2023-06-14,84.08
7951,105244,54227,869,264,1,Changed Mind,2023-12-04,225.23
7952,105281,54241,2157,389,1,Changed Mind,2023-12-23,233.12
7953,105290,54245,1750,134,1,Wrong Item,2025-09-02,155.27
7954,105310,54258,4286,450,1,Late Delivery,2025-08-31,210.12
7955,105313,54261,3051,114,1,Not as Described,2025-08-04,174.87
7956,105320,54264,1738,185,1,Late Delivery,2023-07-13,244.91
7957,105331,54267,2005,303,1,Changed Mind,2024-05-03,165.01
7958,105337,54272,2189,390,1,Changed Mind,2025-12-10,192.87
7959,105345,54277,4014,24,1,Poor Quality,2024-07-22,97.58
7960,105390,54304,4377,233,1,Late Delivery,2025-06-22,197.58
7961,105406,54313,171,321,1,Changed Mind,2025-06-23,134.87
7962,105409,54314,3934,354,1,Not as Described,2025-03-20,316.09
7963,105432,54326,2439,359,1,Late Delivery,2023-04-10,268.18
7964,105436,54330,3327,388,1,Changed Mind,2023-10-31,115.7
7965,105442,54334,1217,113,1,Changed Mind,2024-02-09,195.66
7966,105449,54338,3032,420,1,Late Delivery,2024-12-16,290.83
7967,105458,54343,3200,408,1,Poor Quality,2023-03-15,201.57
7968,105494,54361,979,247,1,Poor Quality,2025-03-07,211.32
7969,105504,54366,2575,436,1,Poor Quality,2025-02-28,264.41
7970,105519,54377,2114,186,1,Changed Mind,2025-07-18,347.99
7971,105527,54383,2081,4,1,Poor Quality,2025-08-02,286.47
7972,105530,54384,108,115,1,Late Delivery,2025-03-20,156.74
7973,105573,54401,1582,366,1,Late Delivery,2023-06-26,91.7
7974,105578,54404,3185,227,1,Changed Mind,2025-05-23,164.52
7975,105594,54412,1738,185,1,Damaged,2023-05-09,255.13
7976,105602,54418,917,332,1,Damaged,2025-06-21,202.67
7977,105605,54418,4231,88,2,Not as Described,2025-06-17,366.72
7978,105629,54431,1328,104,2,Wrong Item,2025-09-02,209.53
7979,105638,54437,180,159,1,Poor Quality,2024-05-01,295.97
7980,105653,54443,2862,151,1,Poor Quality,2024-07-31,251.5
7981,105657,54444,4456,158,1,Poor Quality,2025-01-01,311.31
7982,105669,54450,364,155,1,Not as Described,2023-11-08,309.66
7983,105678,54452,3868,147,1,Changed Mind,2023-05-13,300.69
7984,105694,54462,227,177,1,Changed Mind,2023-03-31,202.54
7985,105713,54473,264,141,1,Late Delivery,2025-01-07,139.44
7986,105721,54477,1095,69,1,Wrong Item,2024-09-10,184.17
7987,105738,54481,4666,367,1,Poor Quality,2023-07-14,128.98
7988,105773,54496,2763,389,2,Changed Mind,2024-04-30,529.81
7989,105777,54500,2227,66,1,Not as Described,2025-02-13,216.13
7990,105780,54502,980,137,1,Poor Quality,2024-08-29,121.03
7991,105845,54534,4053,111,1,Not as Described,2023-09-11,132.17
7992,105849,54536,2660,14,1,Late Delivery,2023-01-30,146.06
7993,105867,54548,2057,435,1,Poor Quality,2023-08-06,245.5
7994,105872,54551,3032,420,1,Damaged,2024-12-16,121.98
7995,105884,54555,2781,60,1,Wrong Item,2024-03-26,181.55
7996,105890,54557,3659,274,2,Poor Quality,2025-12-19,402.18
7997,105902,54563,2378,292,1,Damaged,2026-01-03,300.33
7998,105929,54575,4546,437,1,Changed Mind,2024-01-18,320.16
7999,105944,54584,565,309,1,Not as Described,2024-04-09,233.52
8000,105971,54600,2603,495,1,Poor Quality,2025-05-03,89.62
8001,105987,54607,90,303,1,Late Delivery,2023-07-23,277.49
8002,105992,54610,3866,97,1,Changed Mind,2023-04-14,167.45
8003,105998,54614,2381,232,2,Not as Described,2024-08-15,230.48
8004,106003,54617,4850,487,1,Wrong Item,2025-11-22,250.85
8005,106010,54621,171,321,1,Damaged,2023-12-12,107.48
8006,106020,54627,3142,412,1,Late Delivery,2023-08-06,327.92
8007,106022,54628,2537,133,1,Changed Mind,2025-11-10,212.74
8008,106063,54651,4211,187,1,Damaged,2025-06-07,272.35
8009,106066,54653,1804,264,2,Late Delivery,2025-06-06,295.27
8010,106099,54676,1851,187,1,Not as Described,2024-10-06,333.32
8011,106102,54678,3685,121,1,Damaged,2024-08-07,162.15
8012,106120,54686,1564,217,1,Changed Mind,2024-06-26,103.02
8013,106157,54710,1845,362,1,Late Delivery,2025-03-25,171.94
8014,106159,54711,2733,395,1,Poor Quality,2023-10-28,214.77
8015,106162,54712,3575,433,1,Changed Mind,2024-07-17,129.38
8016,106168,54717,2447,3,1,Poor Quality,2023-05-01,338.33
8017,106202,54738,3126,475,1,Damaged,2024-09-23,170.41
8018,106211,54742,2582,306,1,Poor Quality,2024-08-14,283.65
8019,106215,54745,973,24,1,Poor Quality,2025-09-08,329.06
8020,106223,54748,14,303,2,Late Delivery,2025-05-08,217.72
8021,106226,54748,1532,369,1,Wrong Item,2025-05-15,150.08
8022,106236,54754,2858,59,1,Poor Quality,2024-05-24,221.65
8023,106248,54759,3077,115,1,Damaged,2023-03-22,317.73
8024,106284,54777,515,256,1,Wrong Item,2023-11-04,333.29
8025,106303,54786,1100,329,1,Wrong Item,2023-03-09,275.49
8026,106310,54788,2862,151,1,Damaged,2025-12-30,176.04
8027,106317,54791,1030,154,1,Changed Mind,2025-08-25,164.6
8028,106337,54804,4759,266,1,Late Delivery,2023-04-11,300.38
8029,106345,54809,4513,116,1,Late Delivery,2024-04-04,147.03
8030,106350,54813,1277,113,1,Poor Quality,2023-08-30,195.12
8031,106351,54813,2287,142,1,Not as Described,2023-08-28,204.15
8032,106359,54819,1819,293,1,Damaged,2023-12-14,146.08
8033,106373,54823,3329,352,1,Late Delivery,2025-09-19,245.8
8034,106396,54840,4163,240,1,Wrong Item,2023-08-17,190.05
8035,106401,54841,1132,215,1,Damaged,2024-11-25,147.33
8036,106405,54844,3971,467,1,Late Delivery,2024-06-15,85.41
8037,106406,54844,1893,281,1,Poor Quality,2024-06-26,162.55
8038,106408,54846,2213,482,1,Late Delivery,2024-02-20,103.87
8039,106417,54851,3514,313,1,Not as Described,2025-03-23,156.42
8040,106426,54854,897,33,1,Late Delivery,2023-06-03,313.92
8041,106428,54855,575,127,1,Late Delivery,2024-03-12,137.85
8042,106430,54857,4519,259,1,Damaged,2023-06-06,285.68
8043,106436,54859,3153,96,1,Not as Described,2024-06-11,260.86
8044,106446,54866,169,147,1,Poor Quality,2024-06-03,186.16
8045,106484,54887,4765,66,1,Poor Quality,2025-07-26,86.36
8046,106525,54909,2659,383,1,Late Delivery,2023-02-01,273.02
8047,106531,54910,2689,333,1,Late Delivery,2025-05-19,304.91
8048,106552,54923,123,493,1,Wrong Item,2024-10-11,253.51
8049,106575,54935,1124,444,1,Not as Described,2024-07-27,180.0
8050,106577,54937,1705,460,1,Poor Quality,2025-05-24,162.6
8051,106599,54949,3420,462,2,Wrong Item,2023-04-16,617.45
8052,106611,54957,4086,135,1,Changed Mind,2023-02-22,297.17
8053,106630,54966,213,129,1,Late Delivery,2023-02-23,156.7
8054,106633,54969,2373,125,1,Late Delivery,2023-02-23,261.88
8055,106650,54976,4700,75,1,Late Delivery,2024-11-19,178.33
8056,106652,54977,1936,139,1,Poor Quality,2025-02-10,187.8
8057,106658,54981,4365,211,1,Not as Described,2024-11-07,317.56
8058,106667,54985,3535,70,1,Not as Described,2024-06-05,98.33
8059,106674,54990,3150,490,1,Wrong Item,2024-10-30,314.35
8060,106676,54991,1919,127,1,Changed Mind,2024-03-11,230.45
8061,106680,54993,977,171,1,Damaged,2025-07-31,218.3
8062,106685,54996,154,223,1,Changed Mind,2025-01-13,332.84
8063,106689,54999,3528,155,1,Wrong Item,2025-07-06,289.52
8064,106692,54999,4040,329,1,Changed Mind,2025-07-08,174.76
8065,106702,55006,1522,310,1,Not as Described,2024-05-20,133.19
8066,106706,55008,1546,221,1,Changed Mind,2025-06-12,158.92
8067,106717,55014,1499,279,1,Changed Mind,2025-03-15,162.14
8068,106720,55016,2587,166,1,Not as Described,2025-05-22,193.39
8069,106722,55017,1492,279,1,Changed Mind,2025-12-11,315.96
8070,106725,55019,2334,238,1,Not as Described,2024-04-06,227.55
8071,106729,55021,1273,469,1,Damaged,2025-12-12,219.64
8072,106758,55033,2744,400,1,Wrong Item,2024-03-10,124.24
8073,106785,55049,814,429,1,Changed Mind,2024-12-30,333.56
8074,106794,55053,2383,83,1,Not as Described,2023-12-15,213.4
8075,106802,55057,2510,364,1,Poor Quality,2023-03-10,156.94
8076,106806,55061,451,468,1,Not as Described,2024-08-22,105.5
8077,106848,55077,3119,236,1,Poor Quality,2023-02-15,183.21
8078,106863,55084,539,6,2,Poor Quality,2023-11-03,351.91
8079,106867,55086,3754,193,1,Changed Mind,2024-11-27,228.71
8080,106882,55093,2109,289,1,Changed Mind,2024-03-26,207.99
8081,106886,55095,992,369,1,Wrong Item,2024-12-04,257.35
8082,106914,55106,4805,70,1,Not as Described,2024-09-05,302.33
8083,106923,55110,2998,340,1,Late Delivery,2023-12-16,91.02
8084,106944,55124,366,96,1,Changed Mind,2023-11-29,322.36
8085,106947,55125,3082,174,1,Damaged,2024-10-18,337.17
8086,106949,55126,3063,188,1,Changed Mind,2024-11-11,193.74
8087,106951,55127,2316,431,1,Not as Described,2023-03-20,191.66
8088,106970,55135,1160,172,1,Poor Quality,2024-06-29,88.07
8089,107012,55159,2001,387,1,Not as Described,2024-10-20,303.82
8090,107033,55170,4679,455,1,Damaged,2026-01-07,180.63
8091,107077,55193,2620,365,1,Late Delivery,2023-02-19,271.28
8092,107096,55205,2160,370,1,Poor Quality,2023-02-13,310.21
8093,107119,55214,4932,154,1,Changed Mind,2023-09-15,269.25
8094,107123,55217,4756,139,1,Late Delivery,2026-01-03,127.72
8095,107131,55220,4398,368,1,Not as Described,2023-02-27,101.96
8096,107132,55220,4030,230,1,Poor Quality,2023-02-19,258.14
8097,107136,55222,4337,240,1,Changed Mind,2024-02-10,317.76
8098,107161,55236,4886,88,1,Changed Mind,2023-03-10,278.35
8099,107163,55237,2613,498,1,Late Delivery,2024-12-07,278.88
8100,107188,55252,4073,171,1,Late Delivery,2025-07-02,217.17
8101,107193,55255,1599,105,2,Poor Quality,2024-10-07,679.48
8102,107195,55257,2042,254,1,Not as Described,2025-12-13,180.56
8103,107254,55290,1689,183,1,Poor Quality,2025-06-18,254.2
8104,107258,55292,637,203,2,Wrong Item,2025-01-25,343.65
8105,107261,55293,2635,33,1,Poor Quality,2023-08-16,110.17
8106,107296,55312,123,493,1,Damaged,2024-02-16,229.9
8107,107309,55321,1570,430,1,Not as Described,2025-07-05,115.5
8108,107311,55322,1542,110,1,Damaged,2025-07-03,277.48
8109,107335,55336,1247,376,1,Late Delivery,2025-11-05,182.23
8110,107342,55341,569,66,3,Damaged,2024-11-13,1035.55
8111,107344,55341,3034,154,1,Late Delivery,2024-11-05,122.82
8112,107362,55349,1992,230,1,Wrong Item,2025-04-14,98.51
8113,107367,55350,4713,291,1,Not as Described,2023-07-16,328.97
8114,107378,55357,3305,324,1,Late Delivery,2023-04-13,237.54
8115,107390,55362,3836,134,1,Changed Mind,2023-02-06,191.11
8116,107420,55379,3130,267,1,Poor Quality,2023-09-14,126.9
8117,107435,55389,1041,22,1,Not as Described,2025-08-24,313.82
8118,107461,55398,525,296,1,Late Delivery,2025-09-01,84.14
8119,107476,55404,641,458,1,Damaged,2023-11-09,206.77
8120,107503,55417,54,369,2,Wrong Item,2024-12-07,264.03
8121,107521,55426,3261,418,1,Poor Quality,2025-07-31,228.25
8122,107545,55438,1501,223,1,Not as Described,2023-02-13,131.61
8123,107606,55468,4101,436,1,Not as Described,2023-12-22,316.89
8124,107617,55475,1654,346,1,Wrong Item,2023-04-17,292.74
8125,107625,55479,241,38,1,Not as Described,2023-09-27,282.06
8126,107642,55487,2240,54,1,Changed Mind,2023-12-19,273.0
8127,107646,55489,674,140,1,Changed Mind,2024-11-25,173.78
8128,107653,55493,4172,134,1,Wrong Item,2023-10-22,208.83
8129,107655,55494,4917,274,1,Wrong Item,2023-12-23,309.5
8130,107674,55504,4331,311,1,Late Delivery,2024-04-30,184.5
8131,107691,55511,2938,192,1,Damaged,2023-08-04,229.51
8132,107721,55524,3993,53,1,Poor Quality,2024-01-13,248.54
8133,107725,55527,2634,413,1,Changed Mind,2024-07-18,281.16
8134,107735,55534,2950,319,1,Late Delivery,2023-11-09,108.42
8135,107738,55536,2328,247,1,Damaged,2024-10-27,202.59
8136,107739,55536,1961,342,1,Poor Quality,2024-10-30,180.04
8137,107748,55541,318,346,1,Changed Mind,2025-09-20,211.27
8138,107764,55550,2641,192,1,Poor Quality,2024-02-03,293.04
8139,107779,55559,188,363,2,Poor Quality,2025-11-25,336.9
8140,107813,55576,2835,75,1,Poor Quality,2023-07-29,228.18
8141,107819,55578,3106,423,1,Late Delivery,2024-03-21,290.74
8142,107825,55582,1960,104,1,Poor Quality,2025-12-31,143.51
8143,107827,55582,2269,226,1,Changed Mind,2025-12-30,298.58
8144,107830,55583,3340,140,1,Not as Described,2023-12-06,299.74
8145,107831,55583,2148,34,1,Poor Quality,2023-12-21,306.31
8146,107835,55584,2301,280,1,Wrong Item,2024-06-29,169.38
8147,107838,55585,2636,262,2,Changed Mind,2025-02-05,384.7
8148,107840,55585,4433,47,1,Late Delivery,2025-01-25,179.55
8149,107878,55603,2205,203,1,Not as Described,2025-05-26,302.13
8150,107909,55616,1674,290,1,Poor Quality,2024-05-26,193.85
8151,107920,55623,3569,79,1,Changed Mind,2024-07-05,262.84
8152,107937,55632,585,96,1,Not as Described,2023-04-08,209.9
8153,107939,55634,741,457,1,Wrong Item,2024-08-05,177.78
8154,107961,55647,1879,475,1,Changed Mind,2023-01-23,255.71
8155,107963,55648,3191,450,1,Not as Described,2025-12-08,159.74
8156,108011,55673,4367,272,2,Not as Described,2025-08-26,660.54
8157,108012,55674,537,136,1,Not as Described,2025-12-12,104.73
8158,108030,55684,2852,260,1,Damaged,2025-06-05,160.59
8159,108073,55708,4285,124,2,Wrong Item,2023-02-23,336.91
8160,108081,55714,439,397,1,Not as Described,2024-08-14,312.11
8161,108093,55717,4482,177,1,Poor Quality,2023-09-15,326.55
8162,108096,55718,574,449,1,Not as Described,2023-03-21,174.89
8163,108117,55729,4627,60,1,Damaged,2025-02-17,215.51
8164,108127,55735,4415,375,1,Wrong Item,2025-08-07,146.42
8165,108143,55746,4574,21,1,Late Delivery,2024-04-18,236.07
8166,108163,55755,2512,202,1,Damaged,2024-06-05,271.43
8167,108165,55756,2554,473,1,Damaged,2025-09-29,344.44
8168,108166,55756,62,470,1,Poor Quality,2025-09-27,200.43
8169,108169,55757,4401,184,1,Poor Quality,2023-09-04,251.86
8170,108173,55759,1679,320,1,Poor Quality,2023-10-30,340.08
8171,108182,55766,1991,438,1,Wrong Item,2023-04-19,111.42
8172,108202,55778,3739,497,1,Changed Mind,2023-07-17,275.75
8173,108207,55782,566,353,1,Changed Mind,2024-05-21,184.32
8174,108212,55784,393,298,1,Not as Described,2024-03-02,324.67
8175,108213,55784,4536,262,1,Wrong Item,2024-03-11,332.32
8176,108227,55789,3050,326,1,Late Delivery,2025-12-14,111.02
8177,108235,55792,2302,390,1,Damaged,2024-11-23,264.4
8178,108243,55796,2061,264,1,Changed Mind,2023-08-19,158.35
8179,108255,55805,3924,71,1,Not as Described,2024-09-23,90.05
8180,108269,55811,1512,136,1,Poor Quality,2024-03-16,270.52
8181,108271,55811,1819,293,1,Changed Mind,2024-03-16,348.13
8182,108277,55815,843,223,1,Late Delivery,2025-05-17,314.08
8183,108293,55825,3557,319,1,Poor Quality,2023-08-06,193.88
8184,108300,55831,2393,427,1,Wrong Item,2024-10-11,102.81
8185,108306,55833,2069,65,1,Late Delivery,2025-05-15,89.92
8186,108313,55837,1624,93,1,Wrong Item,2024-01-31,189.26
8187,108315,55838,3761,159,2,Poor Quality,2024-11-09,406.37
8188,108326,55843,206,406,1,Not as Described,2023-02-18,243.93
8189,108328,55845,3883,358,1,Not as Described,2024-03-16,288.97
8190,108350,55854,1715,118,1,Damaged,2023-06-09,116.71
8191,108356,55856,3312,121,1,Not as Described,2023-10-11,84.92
8192,108357,55857,3057,157,1,Changed Mind,2023-11-06,101.83
8193,108390,55873,734,348,1,Not as Described,2023-07-12,83.03
8194,108392,55874,3695,270,1,Poor Quality,2023-07-29,130.16
8195,108394,55875,2915,185,1,Changed Mind,2025-08-06,283.12
8196,108404,55880,943,345,2,Damaged,2024-02-13,397.33
8197,108408,55882,1266,404,2,Not as Described,2025-06-30,405.4
8198,108457,55905,2387,122,1,Wrong Item,2026-01-26,87.26
8199,108497,55927,1566,211,1,Wrong Item,2025-01-06,237.88
8200,108502,55930,224,391,1,Poor Quality,2023-05-18,247.38
8201,108527,55943,4155,252,1,Changed Mind,2024-10-19,220.79
8202,108529,55945,4742,394,1,Wrong Item,2025-09-22,217.85
8203,108554,55960,3219,79,2,Changed Mind,2025-10-28,619.35
8204,108560,55964,2400,78,3,Late Delivery,2024-07-01,397.85
8205,108563,55966,4185,34,1,Wrong Item,2024-12-31,334.58
8206,108579,55974,3792,12,1,Wrong Item,2025-01-10,223.08
8207,108584,55977,940,452,1,Poor Quality,2023-06-13,153.99
8208,108597,55983,4547,377,1,Damaged,2023-03-25,202.54
8209,108607,55986,325,346,1,Changed Mind,2023-02-24,311.16
8210,108618,55990,4557,109,1,Poor Quality,2025-07-20,222.78
8211,108637,56002,4994,39,1,Not as Described,2025-01-23,223.97
8212,108655,56013,638,495,1,Poor Quality,2023-12-28,320.35
8213,108672,56021,4005,46,1,Damaged,2025-06-12,153.85
8214,108688,56028,3550,482,1,Damaged,2024-01-21,229.07
8215,108725,56049,2987,3,2,Late Delivery,2023-03-12,227.37
8216,108728,56051,920,499,2,Late Delivery,2023-08-11,261.61
8217,108732,56053,1798,374,1,Changed Mind,2025-06-06,296.04
8218,108741,56058,4439,81,1,Poor Quality,2024-07-28,306.86
