ShipmentID,OrderID,CourierID,WarehouseID,ExpectedDeliveryDays,LateProbability,FailedProbability,BaseShippingCost,ShippingCost,OrderDate,ExpectedDeliveryDate,DeliveryDate,DeliveryStatus
64488,64488,5,2,5.2,0.28,0.08,280,273.14,2023-01-05,2023-01-11,2023-01-12,On Time
64489,64489,6,10,2.2,0.06,0.015,240,286.55,2025-11-17,2025-11-20,2025-11-21,On Time
64490,64490,9,7,3.0,0.09,0.025,190,166.72,2025-01-28,2025-01-31,2025-01-31,On Time
64491,64491,3,14,4.8,0.24,0.07,260,228.62,2025-06-23,2025-06-28,2025-06-28,On Time
64492,64492,6,3,2.2,0.06,0.015,240,221.81,2025-11-14,2025-11-17,2025-11-18,On Time
64493,64493,1,3,2.5,0.08,0.02,180,178.91,2025-08-28,2025-08-31,2025-09-01,On Time
64494,64494,8,3,6.0,0.32,0.09,300,326.92,2023-10-01,2023-10-07,2023-10-09,On Time
64495,64495,9,9,3.0,0.09,0.025,190,227.11,2025-04-16,2025-04-19,2025-04-26,Late
64496,64496,7,12,3.5,0.14,0.04,210,236.51,2023-01-10,2023-01-14,2023-01-14,On Time
64497,64497,6,10,2.2,0.06,0.015,240,212.23,2024-02-01,2024-02-04,2024-02-04,On Time
64498,64498,3,1,4.8,0.24,0.07,260,232.56,2025-04-05,2025-04-10,2025-04-12,On Time
64499,64499,2,4,3.2,0.12,0.03,220,230.95,2025-02-05,2025-02-09,2025-02-10,On Time
64500,64500,4,3,2.8,0.1,0.03,200,235.37,2025-04-23,2025-04-26,2025-04-27,On Time
64501,64501,5,11,5.2,0.28,0.08,280,299.4,2025-04-09,2025-04-15,2025-04-17,On Time
64502,64502,10,2,4.0,0.18,0.05,250,311.1,2023-02-17,2023-02-21,2023-02-22,On Time
64503,64503,6,15,2.2,0.06,0.015,240,278.01,2024-10-01,2024-10-04,2024-10-05,On Time
64504,64504,10,2,4.0,0.18,0.05,250,264.82,2024-11-07,2024-11-11,2024-11-12,On Time
64505,64505,7,13,3.5,0.14,0.04,210,215.88,2023-06-20,2023-06-24,2023-06-26,On Time
64506,64506,8,2,6.0,0.32,0.09,300,261.88,2023-09-24,2023-09-30,2023-09-30,On Time
64507,64507,7,2,3.5,0.14,0.04,210,202.5,2024-06-18,2024-06-22,2024-06-23,On Time
64508,64508,2,6,3.2,0.12,0.03,220,236.46,2024-11-24,2024-11-28,2024-11-29,On Time
64509,64509,1,10,2.5,0.08,0.02,180,197.42,2025-07-20,2025-07-23,2025-07-23,On Time
64510,64510,5,7,5.2,0.28,0.08,280,245.66,2025-03-07,2025-03-13,2025-03-15,On Time
64511,64511,5,4,5.2,0.28,0.08,280,284.19,2025-12-05,2025-12-11,2025-12-17,Late
64512,64512,8,13,6.0,0.32,0.09,300,305.29,2023-09-02,2023-09-08,2023-09-09,On Time
64513,64513,1,6,2.5,0.08,0.02,180,186.82,2024-03-06,2024-03-09,2024-03-09,On Time
64514,64514,8,15,6.0,0.32,0.09,300,308.37,2023-10-13,2023-10-19,2023-10-20,On Time
64515,64515,9,15,3.0,0.09,0.025,190,179.85,2025-09-03,2025-09-06,2025-09-08,On Time
64516,64516,5,14,5.2,0.28,0.08,280,324.92,2024-11-01,2024-11-07,2024-11-07,On Time
64517,64517,2,12,3.2,0.12,0.03,220,238.57,2024-07-10,2024-07-14,2024-07-14,On Time
64518,64518,10,11,4.0,0.18,0.05,250,250.34,2024-09-30,2024-10-04,2024-10-05,On Time
64519,64519,8,13,6.0,0.32,0.09,300,319.22,2023-12-25,2023-12-31,2024-01-01,On Time
64520,64520,9,2,3.0,0.09,0.025,190,190.83,2025-08-29,2025-09-01,2025-09-01,On Time
64521,64521,6,14,2.2,0.06,0.015,240,287.14,2024-11-04,2024-11-07,2024-11-08,On Time
64522,64522,10,7,4.0,0.18,0.05,250,237.51,2024-07-13,2024-07-17,2024-07-19,On Time
64523,64523,3,9,4.8,0.24,0.07,260,261.32,2025-02-11,2025-02-16,2025-02-17,On Time
64524,64524,5,7,5.2,0.28,0.08,280,311.89,2025-05-26,2025-06-01,2025-06-09,Late
64525,64525,2,1,3.2,0.12,0.03,220,200.69,2024-03-09,2024-03-13,2024-03-15,On Time
64526,64526,1,12,2.5,0.08,0.02,180,213.47,2025-03-13,2025-03-16,2025-03-16,On Time
64527,64527,3,14,4.8,0.24,0.07,260,283.36,2025-05-25,2025-05-30,2025-06-01,On Time
64528,64528,1,10,2.5,0.08,0.02,180,204.02,2024-12-30,2025-01-02,2025-01-04,On Time
64529,64529,3,5,4.8,0.24,0.07,260,295.15,2023-05-08,2023-05-13,2023-05-15,On Time
64530,64530,4,5,2.8,0.1,0.03,200,182.45,2023-07-30,2023-08-02,2023-08-04,On Time
64531,64531,6,4,2.2,0.06,0.015,240,247.32,2023-02-04,2023-02-07,2023-02-07,On Time
64532,64532,4,10,2.8,0.1,0.03,200,219.74,2023-10-30,2023-11-02,2023-11-04,On Time
64533,64533,6,2,2.2,0.06,0.015,240,262.82,2023-06-30,2023-07-03,2023-07-04,On Time
64534,64534,9,1,3.0,0.09,0.025,190,167.88,2024-09-13,2024-09-16,2024-09-16,On Time
64535,64535,1,12,2.5,0.08,0.02,180,193.08,2025-09-23,2025-09-26,2025-09-27,On Time
64536,64536,9,7,3.0,0.09,0.025,190,205.78,2023-03-14,2023-03-17,2023-03-17,On Time
64537,64537,3,10,4.8,0.24,0.07,260,226.3,2023-11-08,2023-11-13,2023-11-15,Late
64538,64538,7,4,3.5,0.14,0.04,210,249.02,2023-02-19,2023-02-23,2023-02-23,On Time
64539,64539,1,1,2.5,0.08,0.02,180,156.77,2023-04-02,2023-04-05,2023-04-05,On Time
64540,64540,2,6,3.2,0.12,0.03,220,253.75,2023-02-24,2023-02-28,2023-03-02,On Time
64541,64541,6,9,2.2,0.06,0.015,240,275.78,2024-10-26,2024-10-29,2024-10-31,On Time
64542,64542,5,13,5.2,0.28,0.08,280,281.94,2025-10-06,2025-10-12,2025-10-17,Late
64543,64543,4,7,2.8,0.1,0.03,200,198.95,2025-03-05,2025-03-08,2025-03-08,On Time
64544,64544,10,13,4.0,0.18,0.05,250,249.9,2025-01-25,2025-01-29,2025-01-31,On Time
64545,64545,4,1,2.8,0.1,0.03,200,171.29,2023-06-21,2023-06-24,2023-06-26,On Time
64546,64546,3,6,4.8,0.24,0.07,260,271.31,2025-07-06,2025-07-11,2025-07-11,On Time
64547,64547,8,12,6.0,0.32,0.09,300,365.39,2024-09-26,2024-10-02,2024-10-03,On Time
64548,64548,9,6,3.0,0.09,0.025,190,209.49,2025-11-21,2025-11-24,2025-11-24,On Time
64549,64549,9,10,3.0,0.09,0.025,190,162.72,2024-03-04,2024-03-07,2024-03-08,On Time
64550,64550,1,13,2.5,0.08,0.02,180,172.68,2025-02-07,2025-02-10,2025-02-11,On Time
64551,64551,8,15,6.0,0.32,0.09,300,345.01,2024-06-10,2024-06-16,2024-06-16,On Time
64552,64552,3,3,4.8,0.24,0.07,260,300.06,2024-07-18,2024-07-23,2024-07-25,On Time
64553,64553,3,15,4.8,0.24,0.07,260,222.01,2023-04-27,2023-05-02,2023-05-08,Late
64554,64554,9,11,3.0,0.09,0.025,190,191.58,2024-06-09,2024-06-12,2024-06-12,On Time
64555,64555,8,6,6.0,0.32,0.09,300,281.09,2023-07-03,2023-07-09,,Failed
64556,64556,3,10,4.8,0.24,0.07,260,306.69,2025-03-28,2025-04-02,2025-04-02,On Time
64557,64557,7,15,3.5,0.14,0.04,210,201.65,2025-02-15,2025-02-19,2025-02-19,On Time
64558,64558,6,1,2.2,0.06,0.015,240,266.23,2025-08-09,2025-08-12,2025-08-14,On Time
64559,64559,9,9,3.0,0.09,0.025,190,181.92,2024-05-20,2024-05-23,2024-05-23,On Time
64560,64560,9,10,3.0,0.09,0.025,190,233.26,2025-06-28,2025-07-01,2025-07-03,On Time
64561,64561,1,9,2.5,0.08,0.02,180,202.99,2025-09-02,2025-09-05,2025-09-07,On Time
64562,64562,9,14,3.0,0.09,0.025,190,174.85,2024-06-24,2024-06-27,2024-06-28,On Time
64563,64563,8,10,6.0,0.32,0.09,300,281.15,2025-11-03,2025-11-09,2025-11-11,On Time
64564,64564,7,2,3.5,0.14,0.04,210,227.48,2025-04-27,2025-05-01,2025-05-02,On Time
64565,64565,5,13,5.2,0.28,0.08,280,303.62,2023-11-15,2023-11-21,2023-11-22,On Time
64566,64566,7,12,3.5,0.14,0.04,210,204.66,2024-06-06,2024-06-10,2024-06-10,On Time
64567,64567,6,8,2.2,0.06,0.015,240,240.14,2023-04-21,2023-04-24,2023-04-24,On Time
64568,64568,9,1,3.0,0.09,0.025,190,183.56,2024-02-26,2024-02-29,2024-03-01,On Time
64569,64569,5,9,5.2,0.28,0.08,280,349.89,2024-01-31,2024-02-06,2024-02-07,On Time
64570,64570,9,1,3.0,0.09,0.025,190,204.96,2023-11-23,2023-11-26,2023-11-26,On Time
64571,64571,5,7,5.2,0.28,0.08,280,308.3,2024-01-25,2024-01-31,2024-02-01,On Time
64572,64572,1,8,2.5,0.08,0.02,180,154.52,2023-03-01,2023-03-04,2023-03-05,On Time
64573,64573,4,8,2.8,0.1,0.03,200,234.41,2024-05-11,2024-05-14,2024-05-16,On Time
64574,64574,1,2,2.5,0.08,0.02,180,216.76,2023-08-09,2023-08-12,2023-08-14,On Time
64575,64575,7,1,3.5,0.14,0.04,210,182.11,2023-09-09,2023-09-13,2023-09-21,Late
64576,64576,8,5,6.0,0.32,0.09,300,369.84,2025-03-11,2025-03-17,,Failed
64577,64577,5,15,5.2,0.28,0.08,280,288.32,2025-08-31,2025-09-06,2025-09-08,On Time
64578,64578,7,13,3.5,0.14,0.04,210,222.74,2023-07-08,2023-07-12,2023-07-18,Late
64579,64579,10,6,4.0,0.18,0.05,250,223.49,2024-09-07,2024-09-11,2024-09-11,On Time
64580,64580,2,11,3.2,0.12,0.03,220,210.52,2025-09-14,2025-09-18,2025-09-20,On Time
64581,64581,2,5,3.2,0.12,0.03,220,204.52,2024-10-28,2024-11-01,2024-11-03,On Time
64582,64582,3,3,4.8,0.24,0.07,260,317.44,2023-03-28,2023-04-02,2023-04-08,Late
64583,64583,3,11,4.8,0.24,0.07,260,301.51,2025-04-29,2025-05-04,2025-05-05,On Time
64584,64584,10,4,4.0,0.18,0.05,250,220.19,2023-02-26,2023-03-02,2023-03-02,On Time
64585,64585,5,9,5.2,0.28,0.08,280,316.86,2024-11-07,2024-11-13,2024-11-20,Late
64586,64586,4,11,2.8,0.1,0.03,200,179.91,2024-06-11,2024-06-14,2024-06-14,On Time
64587,64587,10,6,4.0,0.18,0.05,250,276.4,2024-08-01,2024-08-05,2024-08-06,On Time
64588,64588,3,7,4.8,0.24,0.07,260,311.21,2023-09-02,2023-09-07,2023-09-12,Late
64589,64589,6,4,2.2,0.06,0.015,240,299.78,2025-08-29,2025-09-01,2025-09-03,On Time
64590,64590,4,14,2.8,0.1,0.03,200,224.62,2023-04-23,2023-04-26,2023-04-28,On Time
64591,64591,8,3,6.0,0.32,0.09,300,349.18,2025-10-24,2025-10-30,2025-10-30,On Time
64592,64592,2,2,3.2,0.12,0.03,220,273.01,2023-03-07,2023-03-11,2023-03-17,Late
64593,64593,2,3,3.2,0.12,0.03,220,261.11,2023-11-29,2023-12-03,2023-12-05,On Time
64594,64594,5,10,5.2,0.28,0.08,280,296.24,2024-07-31,2024-08-06,2024-08-13,Late
64595,64595,5,3,5.2,0.28,0.08,280,255.25,2024-07-19,2024-07-25,2024-07-27,On Time
64596,64596,9,6,3.0,0.09,0.025,190,193.61,2023-10-12,2023-10-15,2023-10-15,On Time
64597,64597,9,15,3.0,0.09,0.025,190,223.68,2023-11-12,2023-11-15,2023-11-17,On Time
64598,64598,5,14,5.2,0.28,0.08,280,262.06,2024-09-01,2024-09-07,2024-09-12,Late
64599,64599,10,9,4.0,0.18,0.05,250,292.59,2023-01-24,2023-01-28,2023-01-29,On Time
64600,64600,7,8,3.5,0.14,0.04,210,246.66,2023-06-12,2023-06-16,2023-06-16,On Time
64601,64601,4,1,2.8,0.1,0.03,200,234.45,2024-03-09,2024-03-12,2024-03-13,On Time
64602,64602,7,6,3.5,0.14,0.04,210,221.5,2023-01-27,2023-01-31,2023-01-31,On Time
64603,64603,3,14,4.8,0.24,0.07,260,250.57,2023-04-05,2023-04-10,2023-04-11,On Time
64604,64604,6,5,2.2,0.06,0.015,240,226.66,2023-01-30,2023-02-02,2023-02-04,On Time
64605,64605,7,14,3.5,0.14,0.04,210,181.99,2025-06-14,2025-06-18,2025-06-20,On Time
64606,64606,3,5,4.8,0.24,0.07,260,273.78,2023-05-04,2023-05-09,2023-05-10,On Time
64607,64607,8,8,6.0,0.32,0.09,300,259.04,2023-07-21,2023-07-27,2023-07-28,On Time
64608,64608,8,4,6.0,0.32,0.09,300,272.16,2025-05-22,2025-05-28,2025-05-30,On Time
64609,64609,10,3,4.0,0.18,0.05,250,218.98,2024-04-19,2024-04-23,2024-04-23,On Time
64610,64610,1,5,2.5,0.08,0.02,180,206.58,2024-05-06,2024-05-09,2024-05-09,On Time
64611,64611,5,11,5.2,0.28,0.08,280,313.99,2024-12-20,2024-12-26,2024-12-26,On Time
64612,64612,1,14,2.5,0.08,0.02,180,168.87,2024-11-14,2024-11-17,2024-11-19,On Time
64613,64613,5,3,5.2,0.28,0.08,280,238.06,2024-03-29,2024-04-04,2024-04-08,Late
64614,64614,4,12,2.8,0.1,0.03,200,237.39,2025-08-16,2025-08-19,2025-08-21,On Time
64615,64615,8,11,6.0,0.32,0.09,300,275.73,2023-09-07,2023-09-13,2023-09-15,On Time
64616,64616,3,4,4.8,0.24,0.07,260,283.38,2023-08-22,2023-08-27,2023-08-27,On Time
64617,64617,3,6,4.8,0.24,0.07,260,313.67,2024-07-18,2024-07-23,2024-07-24,On Time
64618,64618,9,5,3.0,0.09,0.025,190,173.15,2025-08-12,2025-08-15,2025-08-16,On Time
64619,64619,5,9,5.2,0.28,0.08,280,285.09,2025-09-09,2025-09-15,2025-09-17,On Time
64620,64620,1,10,2.5,0.08,0.02,180,212.48,2025-03-28,2025-03-31,2025-04-01,On Time
64621,64621,8,11,6.0,0.32,0.09,300,279.71,2023-01-04,2023-01-10,2023-01-11,On Time
64622,64622,7,13,3.5,0.14,0.04,210,219.42,2025-03-10,2025-03-14,2025-03-19,Late
64623,64623,6,8,2.2,0.06,0.015,240,296.31,2023-06-29,2023-07-02,2023-07-03,On Time
64624,64624,9,11,3.0,0.09,0.025,190,184.67,2025-08-12,2025-08-15,2025-08-16,On Time
64625,64625,6,8,2.2,0.06,0.015,240,243.82,2023-05-05,2023-05-08,2023-05-10,On Time
64626,64626,4,6,2.8,0.1,0.03,200,202.75,2023-05-18,2023-05-21,2023-05-23,On Time
64627,64627,3,8,4.8,0.24,0.07,260,281.41,2024-07-18,2024-07-23,2024-07-24,On Time
64628,64628,5,11,5.2,0.28,0.08,280,319.14,2024-08-15,2024-08-21,2024-08-21,On Time
64629,64629,2,15,3.2,0.12,0.03,220,190.11,2024-01-08,2024-01-12,2024-01-17,Late
64630,64630,9,3,3.0,0.09,0.025,190,224.12,2024-06-13,2024-06-16,2024-06-17,On Time
64631,64631,9,10,3.0,0.09,0.025,190,181.15,2025-02-22,2025-02-25,2025-02-26,On Time
64632,64632,3,10,4.8,0.24,0.07,260,304.43,2024-12-28,2025-01-02,2025-01-02,On Time
64633,64633,6,12,2.2,0.06,0.015,240,298.83,2025-02-19,2025-02-22,2025-02-22,On Time
64634,64634,6,15,2.2,0.06,0.015,240,233.62,2023-09-18,2023-09-21,2023-09-22,On Time
64635,64635,7,15,3.5,0.14,0.04,210,189.13,2024-09-05,2024-09-09,2024-09-10,On Time
64636,64636,1,12,2.5,0.08,0.02,180,175.41,2023-05-20,2023-05-23,2023-05-25,On Time
64637,64637,5,2,5.2,0.28,0.08,280,269.5,2023-09-23,2023-09-29,2023-10-03,Late
64638,64638,4,14,2.8,0.1,0.03,200,244.63,2025-12-02,2025-12-05,2025-12-06,On Time
64639,64639,5,6,5.2,0.28,0.08,280,294.77,2023-02-16,2023-02-22,2023-02-26,Late
64640,64640,8,15,6.0,0.32,0.09,300,307.52,2024-05-25,2024-05-31,2024-05-31,On Time
64641,64641,9,4,3.0,0.09,0.025,190,207.57,2024-06-24,2024-06-27,2024-06-29,On Time
64642,64642,5,11,5.2,0.28,0.08,280,332.1,2023-09-12,2023-09-18,2023-09-21,Late
64643,64643,7,6,3.5,0.14,0.04,210,180.56,2023-02-25,2023-03-01,2023-03-02,On Time
64644,64644,6,6,2.2,0.06,0.015,240,227.25,2023-05-22,2023-05-25,2023-05-25,On Time
64645,64645,9,7,3.0,0.09,0.025,190,184.62,2025-03-11,2025-03-14,2025-03-14,On Time
64646,64646,1,8,2.5,0.08,0.02,180,204.84,2024-10-12,2024-10-15,2024-10-17,On Time
64647,64647,3,4,4.8,0.24,0.07,260,285.85,2024-09-03,2024-09-08,2024-09-09,On Time
64648,64648,7,5,3.5,0.14,0.04,210,242.92,2023-06-11,2023-06-15,2023-06-16,On Time
64649,64649,1,13,2.5,0.08,0.02,180,184.89,2024-08-19,2024-08-22,2024-08-24,On Time
64650,64650,5,5,5.2,0.28,0.08,280,335.83,2023-07-20,2023-07-26,2023-07-26,On Time
64651,64651,3,13,4.8,0.24,0.07,260,293.5,2023-12-09,2023-12-14,2023-12-18,Late
64652,64652,7,5,3.5,0.14,0.04,210,239.42,2025-11-09,2025-11-13,2025-11-13,On Time
64653,64653,3,1,4.8,0.24,0.07,260,270.06,2024-05-05,2024-05-10,2024-05-12,On Time
64654,64654,5,14,5.2,0.28,0.08,280,292.04,2023-02-01,2023-02-07,2023-02-13,Late
64655,64655,4,4,2.8,0.1,0.03,200,186.13,2024-10-13,2024-10-16,2024-10-16,On Time
64656,64656,10,14,4.0,0.18,0.05,250,258.55,2023-07-24,2023-07-28,2023-07-30,On Time
64657,64657,4,10,2.8,0.1,0.03,200,181.25,2023-01-06,2023-01-09,2023-01-09,On Time
64658,64658,3,14,4.8,0.24,0.07,260,310.48,2025-01-05,2025-01-10,2025-01-11,On Time
64659,64659,6,6,2.2,0.06,0.015,240,275.64,2024-11-25,2024-11-28,2024-11-28,On Time
64660,64660,9,10,3.0,0.09,0.025,190,186.32,2023-08-26,2023-08-29,2023-08-30,On Time
64661,64661,2,4,3.2,0.12,0.03,220,233.92,2025-03-23,2025-03-27,2025-03-28,On Time
64662,64662,9,2,3.0,0.09,0.025,190,185.37,2023-07-19,2023-07-22,,Failed
64663,64663,3,11,4.8,0.24,0.07,260,270.77,2024-07-04,2024-07-09,2024-07-09,On Time
64664,64664,3,11,4.8,0.24,0.07,260,304.68,2024-09-01,2024-09-06,2024-09-06,On Time
64665,64665,7,7,3.5,0.14,0.04,210,254.87,2023-05-04,2023-05-08,2023-05-08,On Time
64666,64666,1,10,2.5,0.08,0.02,180,179.79,2025-02-01,2025-02-04,2025-02-06,On Time
64667,64667,8,10,6.0,0.32,0.09,300,339.41,2024-07-06,2024-07-12,2024-07-13,On Time
64668,64668,2,15,3.2,0.12,0.03,220,238.21,2024-04-16,2024-04-20,2024-04-20,On Time
64669,64669,5,14,5.2,0.28,0.08,280,260.54,2025-03-19,2025-03-25,2025-03-27,On Time
64670,64670,8,14,6.0,0.32,0.09,300,365.36,2025-05-06,2025-05-12,,Failed
64671,64671,2,1,3.2,0.12,0.03,220,206.12,2024-06-24,2024-06-28,2024-06-30,On Time
64672,64672,2,15,3.2,0.12,0.03,220,258.87,2025-06-12,2025-06-16,2025-06-18,On Time
64673,64673,1,15,2.5,0.08,0.02,180,172.04,2023-02-27,2023-03-02,2023-03-04,On Time
64674,64674,1,1,2.5,0.08,0.02,180,213.72,2024-11-13,2024-11-16,2024-11-18,On Time
64675,64675,7,4,3.5,0.14,0.04,210,188.48,2023-11-02,2023-11-06,2023-11-08,On Time
64676,64676,1,12,2.5,0.08,0.02,180,179.72,2024-09-25,2024-09-28,2024-09-28,On Time
64677,64677,5,13,5.2,0.28,0.08,280,323.12,2024-11-15,2024-11-21,2024-11-25,Late
64678,64678,1,14,2.5,0.08,0.02,180,186.35,2025-06-13,2025-06-16,2025-06-17,On Time
64679,64679,6,12,2.2,0.06,0.015,240,234.48,2024-09-03,2024-09-06,2024-09-11,Late
64680,64680,9,2,3.0,0.09,0.025,190,167.11,2023-01-17,2023-01-20,2023-01-20,On Time
64681,64681,9,4,3.0,0.09,0.025,190,196.64,2025-12-08,2025-12-11,2025-12-12,On Time
64682,64682,10,15,4.0,0.18,0.05,250,285.99,2024-07-13,2024-07-17,2024-07-19,On Time
64683,64683,3,1,4.8,0.24,0.07,260,302.69,2023-05-15,2023-05-20,2023-05-23,Late
64684,64684,3,8,4.8,0.24,0.07,260,320.27,2023-05-22,2023-05-27,2023-05-27,On Time
64685,64685,1,12,2.5,0.08,0.02,180,215.97,2023-02-04,2023-02-07,2023-02-07,On Time
64686,64686,4,15,2.8,0.1,0.03,200,221.34,2023-08-31,2023-09-03,2023-09-04,On Time
64687,64687,5,6,5.2,0.28,0.08,280,296.8,2023-10-21,2023-10-27,2023-10-30,Late
64688,64688,3,9,4.8,0.24,0.07,260,281.28,2025-11-06,2025-11-11,2025-11-13,On Time
64689,64689,2,9,3.2,0.12,0.03,220,215.15,2025-06-09,2025-06-13,2025-06-13,On Time
64690,64690,5,11,5.2,0.28,0.08,280,254.35,2023-01-05,2023-01-11,2023-01-16,Late
64691,64691,2,8,3.2,0.12,0.03,220,239.06,2024-01-05,2024-01-09,2024-01-09,On Time
64692,64692,8,6,6.0,0.32,0.09,300,292.87,2023-12-03,2023-12-09,2023-12-09,On Time
64693,64693,1,1,2.5,0.08,0.02,180,186.78,2024-05-08,2024-05-11,2024-05-12,On Time
64694,64694,1,14,2.5,0.08,0.02,180,210.65,2023-06-19,2023-06-22,2023-06-23,On Time
64695,64695,3,14,4.8,0.24,0.07,260,324.47,2023-10-21,2023-10-26,2023-11-02,Late
64696,64696,5,5,5.2,0.28,0.08,280,290.64,2024-09-17,2024-09-23,2024-09-24,On Time
64697,64697,2,7,3.2,0.12,0.03,220,228.57,2024-07-23,2024-07-27,2024-07-29,On Time
64698,64698,7,15,3.5,0.14,0.04,210,186.67,2025-07-14,2025-07-18,2025-07-19,On Time
64699,64699,3,12,4.8,0.24,0.07,260,319.08,2025-10-10,2025-10-15,2025-10-22,Late
64700,64700,10,9,4.0,0.18,0.05,250,236.62,2024-03-04,2024-03-08,2024-03-08,On Time
64701,64701,1,15,2.5,0.08,0.02,180,182.41,2025-06-12,2025-06-15,2025-06-15,On Time
64702,64702,1,4,2.5,0.08,0.02,180,161.76,2025-07-06,2025-07-09,2025-07-09,On Time
64703,64703,4,4,2.8,0.1,0.03,200,229.17,2024-01-15,2024-01-18,2024-01-20,On Time
64704,64704,1,8,2.5,0.08,0.02,180,188.83,2024-04-27,2024-04-30,2024-05-01,On Time
64705,64705,10,6,4.0,0.18,0.05,250,232.97,2024-11-18,2024-11-22,,Failed
64706,64706,8,5,6.0,0.32,0.09,300,304.71,2025-09-23,2025-09-29,2025-10-06,Late
64707,64707,2,1,3.2,0.12,0.03,220,203.67,2025-04-28,2025-05-02,,Failed
64708,64708,4,12,2.8,0.1,0.03,200,233.39,2025-07-17,2025-07-20,2025-07-22,On Time
64709,64709,1,14,2.5,0.08,0.02,180,223.47,2025-05-19,2025-05-22,2025-05-23,On Time
64710,64710,8,2,6.0,0.32,0.09,300,311.51,2023-07-15,2023-07-21,2023-07-21,On Time
64711,64711,2,13,3.2,0.12,0.03,220,196.71,2023-08-23,2023-08-27,2023-08-28,On Time
64712,64712,4,13,2.8,0.1,0.03,200,215.29,2025-08-28,2025-08-31,2025-08-31,On Time
64713,64713,7,6,3.5,0.14,0.04,210,192.29,2024-05-06,2024-05-10,2024-05-15,Late
64714,64714,7,8,3.5,0.14,0.04,210,184.74,2023-07-31,2023-08-04,2023-08-05,On Time
64715,64715,3,6,4.8,0.24,0.07,260,298.58,2023-11-24,2023-11-29,2023-11-29,On Time
64716,64716,4,1,2.8,0.1,0.03,200,204.91,2024-06-21,2024-06-24,2024-06-25,On Time
64717,64717,10,4,4.0,0.18,0.05,250,301.43,2024-09-01,2024-09-05,2024-09-07,On Time
64718,64718,4,12,2.8,0.1,0.03,200,191.03,2023-08-03,2023-08-06,2023-08-06,On Time
64719,64719,5,11,5.2,0.28,0.08,280,240.67,2023-10-03,2023-10-09,2023-10-10,On Time
64720,64720,5,4,5.2,0.28,0.08,280,241.22,2024-02-28,2024-03-05,2024-03-07,On Time
64721,64721,6,11,2.2,0.06,0.015,240,251.78,2023-08-23,2023-08-26,2023-08-28,On Time
64722,64722,4,15,2.8,0.1,0.03,200,227.64,2025-12-16,2025-12-19,2025-12-21,On Time
64723,64723,4,13,2.8,0.1,0.03,200,184.77,2023-01-23,2023-01-26,2023-01-29,Late
64724,64724,10,3,4.0,0.18,0.05,250,260.16,2025-04-18,2025-04-22,2025-04-24,On Time
64725,64725,1,6,2.5,0.08,0.02,180,216.53,2023-11-18,2023-11-21,2023-11-22,On Time
64726,64726,1,12,2.5,0.08,0.02,180,216.96,2024-08-30,2024-09-02,2024-09-07,Late
64727,64727,10,1,4.0,0.18,0.05,250,243.03,2023-12-04,2023-12-08,2023-12-09,On Time
64728,64728,3,6,4.8,0.24,0.07,260,263.96,2025-10-22,2025-10-27,2025-10-27,On Time
64729,64729,5,8,5.2,0.28,0.08,280,296.23,2025-12-02,2025-12-08,2025-12-09,On Time
64730,64730,2,8,3.2,0.12,0.03,220,211.33,2024-01-30,2024-02-03,2024-02-03,On Time
64731,64731,1,15,2.5,0.08,0.02,180,187.6,2023-02-01,2023-02-04,2023-02-06,On Time
64732,64732,3,7,4.8,0.24,0.07,260,277.27,2023-07-09,2023-07-14,2023-07-15,On Time
64733,64733,10,7,4.0,0.18,0.05,250,258.94,2025-02-23,2025-02-27,2025-03-01,On Time
64734,64734,9,5,3.0,0.09,0.025,190,165.71,2025-06-27,2025-06-30,2025-06-30,On Time
64735,64735,1,7,2.5,0.08,0.02,180,191.64,2023-02-14,2023-02-17,2023-02-19,On Time
64736,64736,7,2,3.5,0.14,0.04,210,260.4,2023-01-14,2023-01-18,2023-01-18,On Time
64737,64737,4,10,2.8,0.1,0.03,200,186.1,2024-06-22,2024-06-25,2024-06-26,On Time
64738,64738,4,9,2.8,0.1,0.03,200,246.7,2025-05-31,2025-06-03,2025-06-04,On Time
64739,64739,8,7,6.0,0.32,0.09,300,330.29,2025-04-20,2025-04-26,2025-04-26,On Time
64740,64740,1,9,2.5,0.08,0.02,180,193.91,2023-01-24,2023-01-27,2023-01-27,On Time
64741,64741,6,8,2.2,0.06,0.015,240,213.71,2025-12-19,2025-12-22,2025-12-22,On Time
64742,64742,2,1,3.2,0.12,0.03,220,217.21,2023-11-08,2023-11-12,2023-11-14,On Time
64743,64743,4,2,2.8,0.1,0.03,200,218.86,2023-09-09,2023-09-12,2023-09-14,On Time
64744,64744,4,5,2.8,0.1,0.03,200,188.22,2024-01-25,2024-01-28,2024-01-29,On Time
64745,64745,4,12,2.8,0.1,0.03,200,175.67,2025-04-08,2025-04-11,2025-04-13,On Time
64746,64746,6,2,2.2,0.06,0.015,240,270.32,2023-12-16,2023-12-19,2023-12-20,On Time
64747,64747,4,1,2.8,0.1,0.03,200,228.23,2024-12-10,2024-12-13,2024-12-15,On Time
64748,64748,2,10,3.2,0.12,0.03,220,255.88,2023-09-24,2023-09-28,2023-09-29,On Time
64749,64749,1,8,2.5,0.08,0.02,180,191.84,2023-05-10,2023-05-13,,Failed
64750,64750,8,14,6.0,0.32,0.09,300,345.32,2023-04-29,2023-05-05,2023-05-12,Late
