PaymentID,OrderID,CustomerID,PaymentMethod,NetSales,PaymentStatus,PaymentAmount
69122,69122,3145,Card,1279.3,Completed,1279.3
69123,69123,44010,Wallet,9631.83,Completed,9631.83
69124,69124,26474,Bank Transfer,3383.64,Refunded,3383.64
69125,69125,10525,Bank Transfer,175929.34,Completed,175929.34
69126,69126,19378,Bank Transfer,21216.03,Completed,21216.03
69127,69127,2454,Wallet,18767.76,Completed,18767.76
69128,69128,8787,Card,602.35,Completed,602.35
69129,69129,32813,Bank Transfer,30116.01,Completed,30116.01
69130,69130,25079,Cash on Delivery,25135.920000000002,Pending Settlement,25135.920000000002
69131,69131,33529,Wallet,3896.47,Completed,3896.47
69132,69132,28745,Wallet,51446.31,Completed,51446.31
69133,69133,33572,Card,1573.17,Completed,1573.17
69134,69134,368,Wallet,20877.120000000003,Completed,20877.120000000003
69135,69135,9113,Card,86014.33,Completed,86014.33
69136,69136,3530,Cash on Delivery,3123.13,Pending Settlement,3123.13
69137,69137,41140,Cash on Delivery,10166.24,Pending Settlement,10166.24
69138,69138,38028,Cash on Delivery,8937.4,Pending Settlement,8937.4
69139,69139,326,Cash on Delivery,19054.14,Pending Settlement,19054.14
69140,69140,45986,Wallet,24072.829999999998,Completed,24072.829999999998
69141,69141,7199,Card,15670.67,Completed,15670.67
69142,69142,14909,Wallet,60962.06,Completed,60962.06
69143,69143,44077,Wallet,21385.449999999997,Completed,21385.449999999997
69144,69144,33372,Card,6839.49,Completed,6839.49
69145,69145,16177,Bank Transfer,12945.04,Completed,12945.04
69146,69146,29559,Wallet,1710.35,Completed,1710.35
69147,69147,40332,Wallet,5987.29,Completed,5987.29
69148,69148,18650,Cash on Delivery,31095.65,Pending Settlement,31095.65
69149,69149,6635,Card,15725.670000000002,Completed,15725.670000000002
69150,69150,10191,Card,10897.8,Completed,10897.8
69151,69151,1563,Card,4089.37,Completed,4089.37
69152,69152,1415,Bank Transfer,5976.360000000001,Completed,5976.360000000001
69153,69153,10665,Card,15525.33,Completed,15525.33
69154,69154,33369,Bank Transfer,18879.82,Completed,18879.82
69155,69155,29915,Wallet,42759.399999999994,Completed,42759.399999999994
69156,69156,2842,Cash on Delivery,22310.37,Pending Settlement,22310.37
69157,69157,41731,Cash on Delivery,66572.03,Pending Settlement,66572.03
69158,69158,23550,Card,3606.77,Completed,3606.77
69159,69159,6397,Card,10664.94,Completed,10664.94
69160,69160,19456,Card,5899.84,Completed,5899.84
69161,69161,43428,Wallet,22285.16,Completed,22285.16
69162,69162,40899,Wallet,8710.05,Completed,8710.05
69163,69163,25347,Card,11669.52,Completed,11669.52
69164,69164,49632,Card,38346.44,Completed,38346.44
69165,69165,3591,Wallet,57796.840000000004,Completed,57796.840000000004
69166,69166,20000,Card,21986.769999999997,Completed,21986.769999999997
69167,69167,25429,Bank Transfer,20070.769999999997,Completed,20070.769999999997
69168,69168,38638,Wallet,14237.5,Completed,14237.5
69169,69169,45108,Card,9535.52,Completed,9535.52
69170,69170,5379,Card,13368.01,Completed,13368.01
69171,69171,30067,Card,32619.410000000003,Completed,32619.410000000003
69172,69172,44704,Wallet,4619.19,Completed,4619.19
69173,69173,8261,Bank Transfer,11119.699999999999,Completed,11119.699999999999
69174,69174,9080,Cash on Delivery,2927.65,Pending Settlement,2927.65
69175,69175,40871,Cash on Delivery,4289.1,Pending Settlement,4289.1
69176,69176,22911,Bank Transfer,7059.95,Completed,7059.95
69177,69177,3377,Wallet,10441.849999999999,Completed,10441.849999999999
69178,69178,33935,Card,7062.48,Completed,7062.48
69179,69179,14722,Wallet,24268.699999999997,Refunded,24268.699999999997
69180,69180,36823,Card,2211.95,Completed,2211.95
69181,69181,135,Wallet,38264.729999999996,Completed,38264.729999999996
69182,69182,48594,Card,4580.28,Completed,4580.28
69183,69183,40902,Wallet,2297.98,Completed,2297.98
69184,69184,25396,Card,4821.81,Completed,4821.81
69185,69185,30909,Card,66787.76000000001,Completed,66787.76000000001
69186,69186,12719,Bank Transfer,5630.5,Completed,5630.5
69187,69187,13482,Wallet,8577.83,Completed,8577.83
69188,69188,20765,Card,3574.95,Refunded,3574.95
69189,69189,14124,Bank Transfer,198637.53999999998,Completed,198637.53999999998
69190,69190,35847,Card,10949.95,Completed,10949.95
69191,69191,34458,Bank Transfer,12279.279999999999,Completed,12279.279999999999
69192,69192,30076,Cash on Delivery,55343.850000000006,Pending Settlement,55343.850000000006
69193,69193,7381,Bank Transfer,26705.489999999998,Completed,26705.489999999998
69194,69194,28164,Wallet,12246.91,Completed,12246.91
69195,69195,17402,Cash on Delivery,9598.38,Pending Settlement,9598.38
69196,69196,41039,Cash on Delivery,3980.64,Pending Settlement,3980.64
69197,69197,711,Wallet,20726.75,Completed,20726.75
69198,69198,47552,Bank Transfer,16041.11,Completed,16041.11
69199,69199,28157,Card,16566.61,Completed,16566.61
69200,69200,15955,Card,9265.45,Completed,9265.45
69201,69201,12610,Wallet,5473.93,Completed,5473.93
69202,69202,42451,Card,7250.67,Completed,7250.67
69203,69203,44929,Bank Transfer,22178.2,Completed,22178.2
69204,69204,22049,Wallet,33065.57000000001,Completed,33065.57000000001
69205,69205,24137,Wallet,32752.11,Completed,32752.11
69206,69206,21055,Bank Transfer,10583.19,Completed,10583.19
69207,69207,5857,Cash on Delivery,44977.58,Pending Settlement,44977.58
69208,69208,24281,Wallet,2225.99,Completed,2225.99
69209,69209,22779,Bank Transfer,5466.54,Completed,5466.54
69210,69210,6939,Card,40180.26,Completed,40180.26
69211,69211,47813,Wallet,10418.14,Completed,10418.14
69212,69212,9090,Bank Transfer,11666.26,Completed,11666.26
69213,69213,13730,Card,39094.93,Completed,39094.93
69214,69214,17271,Cash on Delivery,9465.18,Pending Settlement,9465.18
69215,69215,39700,Wallet,50730.6,Completed,50730.6
69216,69216,19542,Bank Transfer,1715.36,Completed,1715.36
69217,69217,8039,Wallet,10397.29,Completed,10397.29
69218,69218,48051,Bank Transfer,21997.36,Completed,21997.36
69219,69219,242,Card,30389.61,Completed,30389.61
69220,69220,31386,Card,2698.56,Completed,2698.56
69221,69221,8642,Card,15193.46,Completed,15193.46
69222,69222,37053,Bank Transfer,7208.25,Completed,7208.25
69223,69223,35506,Card,86766.48999999999,Completed,86766.48999999999
69224,69224,31730,Wallet,12254.4,Completed,12254.4
69225,69225,8074,Card,4900.56,Completed,4900.56
69226,69226,36547,Cash on Delivery,42785.83,Pending Settlement,42785.83
69227,69227,26746,Card,7529.68,Completed,7529.68
69228,69228,16023,Card,96027.2,Completed,96027.2
69229,69229,42102,Bank Transfer,20630.61,Completed,20630.61
69230,69230,24672,Card,11023.509999999998,Completed,11023.509999999998
69231,69231,8389,Card,34574.33,Completed,34574.33
69232,69232,2715,Cash on Delivery,1422.31,Pending Settlement,1422.31
69233,69233,11927,Card,13306.5,Completed,13306.5
69234,69234,46912,Cash on Delivery,27242.57,Pending Settlement,27242.57
69235,69235,12427,Wallet,23882.38,Completed,23882.38
69236,69236,44784,Card,17475.28,Completed,17475.28
69237,69237,47229,Bank Transfer,1794.24,Completed,1794.24
69238,69238,15835,Cash on Delivery,33171.91,Pending Settlement,33171.91
69239,69239,23219,Card,8794.48,Completed,8794.48
69240,69240,9410,Card,7753.69,Completed,7753.69
69241,69241,32149,Wallet,3449.29,Completed,3449.29
69242,69242,29639,Card,9365.1,Completed,9365.1
69243,69243,38205,Bank Transfer,37412.119999999995,Completed,37412.119999999995
69244,69244,34179,Card,870.79,Completed,870.79
69245,69245,16003,Bank Transfer,44054.22,Completed,44054.22
69246,69246,2684,Wallet,28016.690000000002,Completed,28016.690000000002
69247,69247,31493,Wallet,44378.92,Completed,44378.92
69248,69248,24677,Card,18339.84,Completed,18339.84
69249,69249,39767,Wallet,6202.84,Completed,6202.84
69250,69250,41074,Card,22706.49,Completed,22706.49
69251,69251,8081,Card,21766.2,Completed,21766.2
69252,69252,7173,Bank Transfer,71266.43,Completed,71266.43
69253,69253,28316,Bank Transfer,4943.52,Completed,4943.52
69254,69254,35609,Card,7001.53,Completed,7001.53
69255,69255,48406,Bank Transfer,3666.62,Completed,3666.62
69256,69256,7562,Cash on Delivery,21115.02,Pending Settlement,21115.02
69257,69257,29748,Card,3112.04,Completed,3112.04
69258,69258,7142,Card,37651.79,Completed,37651.79
69259,69259,3223,Wallet,37934.28,Completed,37934.28
69260,69260,2447,Card,12300.36,Completed,12300.36
69261,69261,1825,Card,50304.22,Completed,50304.22
69262,69262,46330,Card,55071.0,Completed,55071.0
69263,69263,27196,Bank Transfer,15739.65,Completed,15739.65
69264,69264,28818,Wallet,6290.74,Completed,6290.74
69265,69265,10783,Bank Transfer,4998.0599999999995,Completed,4998.0599999999995
69266,69266,4327,Wallet,25472.469999999998,Completed,25472.469999999998
69267,69267,45883,Bank Transfer,3166.17,Completed,3166.17
69268,69268,4363,Bank Transfer,47478.799999999996,Completed,47478.799999999996
69269,69269,17741,Bank Transfer,174773.48,Completed,174773.48
69270,69270,14326,Bank Transfer,49475.76,Completed,49475.76
69271,69271,35187,Cash on Delivery,2005.46,Pending Settlement,2005.46
69272,69272,19461,Cash on Delivery,5510.25,Pending Settlement,5510.25
69273,69273,25635,Wallet,901.08,Completed,901.08
69274,69274,32570,Bank Transfer,138894.45,Completed,138894.45
69275,69275,24098,Card,7876.66,Completed,7876.66
69276,69276,29570,Bank Transfer,16676.99,Completed,16676.99
69277,69277,947,Card,22192.81,Completed,22192.81
69278,69278,4089,Wallet,11310.36,Completed,11310.36
69279,69279,15759,Cash on Delivery,6584.87,Pending Settlement,6584.87
69280,69280,41754,Card,1916.59,Completed,1916.59
69281,69281,41808,Bank Transfer,27796.73,Completed,27796.73
69282,69282,28940,Cash on Delivery,2536.08,Pending Settlement,2536.08
69283,69283,29997,Wallet,60649.55,Completed,60649.55
69284,69284,44077,Card,47137.75,Completed,47137.75
69285,69285,14047,Bank Transfer,33426.66,Completed,33426.66
69286,69286,48671,Card,10047.83,Refunded,10047.83
69287,69287,18018,Card,40860.91,Completed,40860.91
69288,69288,40171,Wallet,2712.13,Completed,2712.13
69289,69289,4050,Card,14429.84,Completed,14429.84
69290,69290,43212,Card,96730.53,Completed,96730.53
69291,69291,42996,Wallet,17910.15,Completed,17910.15
69292,69292,45093,Card,6972.05,Refunded,6972.05
69293,69293,7591,Card,12180.689999999999,Completed,12180.689999999999
69294,69294,37224,Wallet,6806.58,Completed,6806.58
69295,69295,31955,Card,19264.9,Completed,19264.9
69296,69296,15850,Bank Transfer,1209.45,Completed,1209.45
69297,69297,26254,Wallet,11686.8,Completed,11686.8
69298,69298,37755,Cash on Delivery,21584.99,Pending Settlement,21584.99
69299,69299,26104,Wallet,34582.53,Completed,34582.53
69300,69300,39311,Card,1233.11,Completed,1233.11
69301,69301,24968,Wallet,9611.24,Completed,9611.24
69302,69302,8391,Wallet,10484.34,Completed,10484.34
69303,69303,44104,Wallet,51553.06,Completed,51553.06
69304,69304,35586,Card,42102.96,Completed,42102.96
69305,69305,20692,Wallet,23069.23,Completed,23069.23
69306,69306,36162,Wallet,6030.85,Completed,6030.85
69307,69307,13902,Wallet,5583.64,Completed,5583.64
69308,69308,3845,Bank Transfer,5115.02,Completed,5115.02
69309,69309,21569,Cash on Delivery,9489.310000000001,Pending Settlement,9489.310000000001
69310,69310,15394,Bank Transfer,2582.35,Completed,2582.35
69311,69311,30582,Card,183312.52,Completed,183312.52
69312,69312,31979,Card,6669.219999999999,Completed,6669.219999999999
69313,69313,32200,Cash on Delivery,3195.64,Pending Settlement,3195.64
69314,69314,34783,Wallet,6383.57,Completed,6383.57
69315,69315,4586,Cash on Delivery,5568.5199999999995,Pending Settlement,5568.5199999999995
69316,69316,34637,Card,37486.0,Completed,37486.0
69317,69317,336,Card,14231.72,Completed,14231.72
69318,69318,10937,Card,24440.95,Completed,24440.95
69319,69319,3835,Card,6951.88,Completed,6951.88
69320,69320,48201,Card,3044.16,Completed,3044.16
69321,69321,48711,Wallet,2859.77,Completed,2859.77
69322,69322,23938,Card,12760.06,Completed,12760.06
69323,69323,18985,Bank Transfer,18817.39,Completed,18817.39
69324,69324,23595,Card,88472.48,Completed,88472.48
69325,69325,2813,Card,13545.61,Completed,13545.61
69326,69326,2469,Bank Transfer,17754.39,Completed,17754.39
69327,69327,48486,Card,4481.4400000000005,Completed,4481.4400000000005
69328,69328,29986,Cash on Delivery,9992.85,Pending Settlement,9992.85
69329,69329,45779,Card,19544.88,Completed,19544.88
69330,69330,37637,Bank Transfer,30322.98,Completed,30322.98
69331,69331,47813,Bank Transfer,97733.3,Completed,97733.3
69332,69332,3430,Wallet,2717.37,Completed,2717.37
69333,69333,40543,Card,1736.74,Completed,1736.74
69334,69334,48962,Wallet,28812.27,Completed,28812.27
69335,69335,25290,Bank Transfer,15980.0,Completed,15980.0
69336,69336,20827,Card,5445.93,Completed,5445.93
69337,69337,21545,Card,13982.18,Completed,13982.18
69338,69338,1079,Card,4873.22,Completed,4873.22
69339,69339,19350,Card,10260.75,Completed,10260.75
69340,69340,21348,Card,3699.09,Completed,3699.09
69341,69341,17349,Bank Transfer,10145.24,Completed,10145.24
69342,69342,21910,Card,37714.44,Completed,37714.44
69343,69343,17222,Wallet,21161.19,Completed,21161.19
69344,69344,12738,Bank Transfer,12285.71,Completed,12285.71
69345,69345,38219,Cash on Delivery,39798.75,Pending Settlement,39798.75
69346,69346,49012,Bank Transfer,17190.43,Completed,17190.43
69347,69347,3296,Cash on Delivery,4206.76,Pending Settlement,4206.76
69348,69348,26340,Wallet,22924.93,Completed,22924.93
69349,69349,16244,Cash on Delivery,8613.27,Pending Settlement,8613.27
69350,69350,8284,Wallet,16373.23,Completed,16373.23
69351,69351,44795,Bank Transfer,4361.77,Completed,4361.77
69352,69352,39376,Cash on Delivery,59119.25,Pending Settlement,59119.25
69353,69353,39072,Wallet,26049.56,Completed,26049.56
69354,69354,3937,Cash on Delivery,12937.63,Pending Settlement,12937.63
69355,69355,826,Card,3345.41,Completed,3345.41
69356,69356,10150,Bank Transfer,2441.85,Completed,2441.85
69357,69357,6276,Card,4952.700000000001,Completed,4952.700000000001
69358,69358,13345,Card,27204.010000000002,Completed,27204.010000000002
69359,69359,1463,Card,1575.01,Completed,1575.01
69360,69360,42410,Wallet,32902.1,Completed,32902.1
69361,69361,3572,Wallet,10381.3,Completed,10381.3
69362,69362,12660,Card,51510.53,Completed,51510.53
69363,69363,21965,Card,20742.640000000003,Completed,20742.640000000003
69364,69364,25902,Wallet,29086.92,Completed,29086.92
69365,69365,37842,Wallet,21564.83,Completed,21564.83
69366,69366,48466,Bank Transfer,20470.43,Completed,20470.43
69367,69367,2028,Cash on Delivery,11704.77,Pending Settlement,11704.77
69368,69368,37787,Card,24748.6,Completed,24748.6
69369,69369,36064,Cash on Delivery,5768.39,Pending Settlement,5768.39
69370,69370,32684,Card,31868.67,Completed,31868.67
69371,69371,34675,Wallet,4672.44,Completed,4672.44
69372,69372,37688,Wallet,19883.05,Completed,19883.05
69373,69373,39807,Card,56910.78,Completed,56910.78
69374,69374,7297,Card,17292.32,Completed,17292.32
69375,69375,25013,Bank Transfer,72416.04,Completed,72416.04
69376,69376,39791,Card,19280.34,Completed,19280.34
69377,69377,49485,Card,16718.69,Completed,16718.69
69378,69378,19012,Bank Transfer,24210.52,Completed,24210.52
69379,69379,30728,Cash on Delivery,4306.15,Pending Settlement,4306.15
69380,69380,40180,Card,15323.74,Completed,15323.74
69381,69381,37308,Wallet,41055.4,Completed,41055.4
69382,69382,3182,Bank Transfer,6045.68,Completed,6045.68
69383,69383,33971,Card,66064.47,Completed,66064.47
69384,69384,4404,Card,3580.97,Completed,3580.97
69385,69385,9123,Wallet,3840.36,Completed,3840.36
69386,69386,28966,Card,16835.62,Completed,16835.62
69387,69387,24240,Bank Transfer,32895.09,Refunded,32895.09
69388,69388,46906,Bank Transfer,17087.309999999998,Completed,17087.309999999998
69389,69389,27314,Cash on Delivery,7713.64,Pending Settlement,7713.64
69390,69390,10926,Card,23306.13,Completed,23306.13
69391,69391,42078,Card,3258.41,Completed,3258.41
69392,69392,31459,Bank Transfer,60194.16,Completed,60194.16
69393,69393,14639,Cash on Delivery,6155.99,Pending Settlement,6155.99
69394,69394,29206,Cash on Delivery,4429.69,Pending Settlement,4429.69
69395,69395,26639,Bank Transfer,14270.54,Completed,14270.54
69396,69396,43049,Bank Transfer,31123.579999999998,Refunded,31123.579999999998
69397,69397,37076,Card,8183.76,Completed,8183.76
69398,69398,2903,Card,10418.79,Completed,10418.79
69399,69399,8154,Wallet,11886.22,Completed,11886.22
69400,69400,18546,Card,10890.33,Completed,10890.33
69401,69401,42542,Cash on Delivery,26009.440000000002,Pending Settlement,26009.440000000002
69402,69402,36322,Bank Transfer,4765.53,Completed,4765.53
69403,69403,31064,Card,1580.53,Completed,1580.53
69404,69404,45679,Wallet,4831.37,Completed,4831.37
69405,69405,10622,Card,5098.43,Completed,5098.43
69406,69406,25476,Bank Transfer,2770.85,Completed,2770.85
69407,69407,17427,Wallet,44183.479999999996,Completed,44183.479999999996
69408,69408,25195,Bank Transfer,8265.93,Completed,8265.93
69409,69409,47702,Bank Transfer,8812.800000000001,Completed,8812.800000000001
69410,69410,40610,Bank Transfer,5224.61,Completed,5224.61
69411,69411,33803,Bank Transfer,5830.8,Completed,5830.8
69412,69412,9701,Bank Transfer,19004.79,Completed,19004.79
69413,69413,31733,Bank Transfer,7452.03,Completed,7452.03
69414,69414,36932,Card,5461.44,Completed,5461.44
69415,69415,46681,Wallet,5071.42,Completed,5071.42
69416,69416,21801,Bank Transfer,11225.72,Completed,11225.72
69417,69417,2152,Cash on Delivery,10318.37,Pending Settlement,10318.37
69418,69418,28186,Wallet,1736.74,Completed,1736.74
69419,69419,20518,Wallet,62360.619999999995,Completed,62360.619999999995
69420,69420,4182,Cash on Delivery,5875.849999999999,Pending Settlement,5875.849999999999
69421,69421,32318,Wallet,26934.97,Completed,26934.97
69422,69422,18039,Bank Transfer,6018.83,Completed,6018.83
69423,69423,2418,Card,4282.39,Completed,4282.39
69424,69424,29354,Wallet,1806.98,Completed,1806.98
69425,69425,12930,Wallet,17562.53,Completed,17562.53
69426,69426,19965,Bank Transfer,38038.86,Refunded,38038.86
69427,69427,15320,Card,21558.0,Completed,21558.0
69428,69428,15230,Cash on Delivery,9293.92,Pending Settlement,9293.92
69429,69429,14357,Card,22813.07,Completed,22813.07
69430,69430,4567,Card,9151.58,Completed,9151.58
69431,69431,34574,Card,14789.67,Completed,14789.67
